cinsiyet;egitimSeviyesi;meslekGrubu;yillikGelir;yasadigiOrtam;arabaVarMi;mulkVarMi;medeniHal
Kadin;Ortaokul;TarimIscisi;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;900000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;1350000;KendiEvi;Evet;Hayir;Evli
Kadin;Ortaokul;TecrubeliCalisan;585000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;585000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;585000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;585000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;900000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1080000;Kira;Evet;Evet;Evli
Erkek;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;TecrubeliCalisan;900000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Emlakci;2700000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Emlakci;2700000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Emlakci;2700000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Emlakci;2700000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Emlakci;2700000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Emlakci;2700000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Emlakci;2700000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Emlakci;2700000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Emlakci;2700000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;Garson;1260000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Yonetici;2250000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;1260000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;1260000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TemizlikPersoneli;1260000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;UzmanPersonel;1125000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;TarimIscisi;990000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;TarimIscisi;990000;KendiEvi;Hayir;Evet;Bekar
Erkek;Lise;TarimIscisi;675000;KendiEvi;Hayir;Evet;Bekar
Erkek;Lise;TarimIscisi;675000;KendiEvi;Hayir;Evet;Bekar
Erkek;Lise;TarimIscisi;675000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Bekar
Kadin;Lise;Yonetici;2250000;KendiEvi;Evet;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;2025000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;990000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Hayir;Bekar
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Hayir;Bekar
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1575000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1575000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2700000;KendiEvi;Evet;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;2700000;KendiEvi;Evet;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;2700000;KendiEvi;Evet;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;2700000;KendiEvi;Evet;Evet;Bekar
Erkek;Lise;TarimIscisi;765000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;TarimIscisi;765000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;TarimIscisi;765000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;Sofor;2475000;AilesiyleYasiyor;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2475000;AilesiyleYasiyor;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2475000;AilesiyleYasiyor;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2475000;AilesiyleYasiyor;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2475000;AilesiyleYasiyor;Evet;Hayir;Evli
Kadin;Ortaokul;TecrubeliCalisan;1125000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;1125000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;TecrubeliCalisan;1125000;KendiEvi;Hayir;Evet;Bekar
Erkek;Lise;TarimIscisi;2160000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;TarimIscisi;2160000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;TarimIscisi;2160000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;TarimIscisi;2160000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;TarimIscisi;2160000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;TarimIscisi;2160000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;TarimIscisi;2250000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;GuvenlikPersoneli;2025000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;2025000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;2025000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;2025000;KendiEvi;Evet;Hayir;Evli
Kadin;Ortaokul;Asci;1305000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;Asci;1305000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;Asci;1305000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;Asci;1305000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;Asci;1305000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;1800000;Kira;Hayir;Hayir;Evli
Erkek;Ortaokul;TarimIscisi;1125000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1125000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;2025000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;2700000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;2700000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;2700000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;2700000;KendiEvi;Evet;Evet;Evli
Kadin;LiseTerk;Muhasebeci;3600000;KendiEvi;Evet;Hayir;Evli
Kadin;LiseTerk;Muhasebeci;3600000;KendiEvi;Evet;Hayir;Evli
Kadin;LiseTerk;Muhasebeci;3600000;KendiEvi;Evet;Hayir;Evli
Kadin;LiseTerk;Muhasebeci;3600000;KendiEvi;Evet;Hayir;Evli
Kadin;Lise;TecrubeliCalisan;2925000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;TecrubeliCalisan;2925000;KendiEvi;Hayir;Evet;Bekar
Kadin;Lise;TecrubeliCalisan;2925000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Evet;Bekar
Erkek;LiseTerk;Yonetici;3600000;KendiEvi;Evet;Evet;Evli
Erkek;LiseTerk;Yonetici;3600000;KendiEvi;Evet;Evet;Evli
Erkek;LiseTerk;Yonetici;3600000;KendiEvi;Evet;Evet;Evli
Erkek;LiseTerk;Yonetici;3600000;KendiEvi;Evet;Evet;Evli
Erkek;LiseTerk;Yonetici;3600000;KendiEvi;Evet;Evet;Evli
Erkek;LiseTerk;Yonetici;3600000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;GuvenlikPersoneli;1575000;KendiEvi;Hayir;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;1575000;KendiEvi;Hayir;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;1575000;KendiEvi;Hayir;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;1575000;KendiEvi;Hayir;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;1575000;KendiEvi;Hayir;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;1575000;KendiEvi;Hayir;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;1575000;KendiEvi;Hayir;Hayir;Evli
Erkek;Ortaokul;GuvenlikPersoneli;1575000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;UzmanPersonel;1575000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;1575000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;1575000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;765000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;765000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TecrubeliCalisan;765000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TarimIscisi;2250000;AilesiyleYasiyor;Evet;Hayir;Bekar
Kadin;Lise;TarimIscisi;2250000;AilesiyleYasiyor;Evet;Hayir;Bekar
Kadin;Lise;TarimIscisi;2250000;AilesiyleYasiyor;Evet;Hayir;Bekar
Kadin;Lise;TarimIscisi;2250000;AilesiyleYasiyor;Evet;Hayir;Bekar
Kadin;Lise;TarimIscisi;2250000;AilesiyleYasiyor;Evet;Hayir;Bekar
Kadin;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Lise;Yonetici;3375000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;3375000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;OzelHizmetPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;OzelHizmetPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;OzelHizmetPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;OzelHizmetPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;OzelHizmetPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;1350000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;1350000;KendiEvi;Hayir;Evet;Bekar
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Erkek;Ortaokul;Sofor;2250000;KendiEvi;Evet;Hayir;Evli
Kadin;Ortaokul;TecrubeliCalisan;1800000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;TecrubeliCalisan;1800000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;TecrubeliCalisan;1800000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;TecrubeliCalisan;1800000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;TecrubeliCalisan;1800000;Kira;Hayir;Hayir;Bekar
Kadin;Ortaokul;TecrubeliCalisan;1800000;Kira;Hayir;Hayir;Bekar
Erkek;Ortaokul;SatisPersoneli;1350000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;SatisPersoneli;1350000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;SatisPersoneli;1350000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;SatisPersoneli;1350000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TecrubeliCalisan;3375000;AilesiyleYasiyor;Evet;Hayir;Bekar
Erkek;Ortaokul;TecrubeliCalisan;3375000;AilesiyleYasiyor;Evet;Hayir;Bekar
Erkek;Ortaokul;TecrubeliCalisan;3375000;AilesiyleYasiyor;Evet;Hayir;Bekar
Erkek;Ortaokul;TecrubeliCalisan;3375000;AilesiyleYasiyor;Evet;Hayir;Bekar
Erkek;Ortaokul;TecrubeliCalisan;3375000;AilesiyleYasiyor;Evet;Hayir;Bekar
Erkek;Ortaokul;TecrubeliCalisan;3375000;AilesiyleYasiyor;Evet;Hayir;Bekar
Erkek;Ortaokul;TecrubeliCalisan;3375000;AilesiyleYasiyor;Evet;Hayir;Bekar
Erkek;Ortaokul;TecrubeliCalisan;3375000;AilesiyleYasiyor;Evet;Hayir;Bekar
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;2475000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;1890000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;1890000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;1890000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;UzmanPersonel;1890000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;900000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;SaglikPersoneli;900000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;SaglikPersoneli;900000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;SaglikPersoneli;900000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;SaglikPersoneli;900000;KendiEvi;Hayir;Hayir;Evli
Kadin;Ortaokul;SaglikPersoneli;900000;KendiEvi;Hayir;Hayir;Evli
Erkek;Ortaokul;TecrubeliCalisan;2250000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Ortaokul;TecrubeliCalisan;2250000;KendiEvi;Hayir;Hayir;Bekar
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Kadin;Ortaokul;SatisPersoneli;1800000;KendiEvi;Hayir;Evet;Bekar
Erkek;Lise;Yonetici;3150000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;3150000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;3150000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;3150000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;3150000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;3150000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;3150000;KendiEvi;Evet;Evet;Evli
Erkek;Lise;Yonetici;3150000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;TarimIscisi;1620000;KendiEvi;Evet;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;1620000;KendiEvi;Evet;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;1620000;KendiEvi;Evet;Evet;Bekar
Kadin;Ortaokul;TarimIscisi;1620000;KendiEvi;Evet;Evet;Bekar
Kadin;Ortaokul;SaglikPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;1800000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1575000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;Sofor;1350000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;Sofor;1350000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;Sofor;1350000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1485000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1485000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1485000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;Yonetici;4050000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Yonetici;4050000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Yonetici;4050000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Yonetici;4050000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Yonetici;4050000;KendiEvi;Evet;Evet;Evli
Erkek;Ortaokul;Yonetici;4050000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;2250000;KendiEvi;Hayir;Hayir;Bekar
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1125000;KendiEvi;Hayir;Hayir;Bekar
Erkek;Lise;TecrubeliCalisan;2655000;KendiEvi;Evet;Evet;Bekar
Erkek;Lise;TecrubeliCalisan;2655000;KendiEvi;Evet;Evet;Bekar
Erkek;Lise;TecrubeliCalisan;2655000;KendiEvi;Evet;Evet;Bekar
Erkek;Lise;TecrubeliCalisan;2655000;KendiEvi;Evet;Evet;Bekar
Erkek;Lise;TecrubeliCalisan;2655000;KendiEvi;Evet;Evet;Bekar
Kadin;Lise;Muhasebeci;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Muhasebeci;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Muhasebeci;1575000;KendiEvi;Hayir;Evet;Evli
Kadin;Lise;Muhasebeci;1575000;KendiEvi;Hayir;Evet;Evli
Erkek;Ortaokul;TarimIscisi;1350000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SaglikPersoneli;2250000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Lise;TecrubeliCalisan;1800000;KendiEvi;Evet;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1710000;KendiEvi;Hayir;Evet;Evli
Kadin;Ortaokul;SatisPersoneli;1710000;KendiEvi;Hayir;Evet;Evli
